hgnc_id,effect_allele_frequency
HGNC:30694,0.00011626
HGNC:12986,0.000469691
HGNC:24049,0.000609203
HGNC:723,0.00196247
HGNC:13800,0.000268561
HGNC:8068,6.74309e-05
HGNC:17893,0.000816146
HGNC:11386,0.000140675
HGNC:10451,8.37073e-05
HGNC:11312,0.000510382
HGNC:15223,0.000173228
HGNC:15222,0.000674309
HGNC:15225,0.00360871
HGNC:23986,0.00125445
HGNC:15221,0.00234962
HGNC:15220,0.000258098
HGNC:21161,0.000609203
HGNC:15193,0.000224382
HGNC:15194,0.00138117
HGNC:15195,0.000204618
HGNC:15197,0.000572
HGNC:15204,0.000238333
HGNC:15205,0.010482
HGNC:15188,0.000199967
HGNC:15198,0.00091148
HGNC:14795,0.000267398
HGNC:14764,0.000202293
HGNC:14249,5.81301e-05
HGNC:14759,9.18455e-05
HGNC:14799,0.000181366
HGNC:14769,0.000104634
HGNC:19580,0.000173228
HGNC:8318,8.02195e-05
HGNC:19597,0.000186016
HGNC:4827,0.000129049
HGNC:4829,9.88211e-05
HGNC:4831,0.000106959
HGNC:4832,0.00261585
HGNC:4830,1.97642e-05
HGNC:14708,0.000286
HGNC:19599,0.000615016
HGNC:19600,0.000137187
HGNC:14847,0.00210082
HGNC:14851,0.000144163
HGNC:15200,8.37073e-05
HGNC:15201,0.000427837
HGNC:15212,0.00011626
HGNC:12510,0.000875439
HGNC:28294,0.000720813
HGNC:15218,0.00561304
HGNC:15211,8.37073e-05
HGNC:16277,0.00123468
HGNC:33440,0.00164741
HGNC:10063,0.000469691
HGNC:16276,0.00034878
HGNC:16379,0.000453415
HGNC:15245,0.000637106
HGNC:15230,0.000129049
HGNC:15231,0.000520845
HGNC:14853,0.000118585
HGNC:15215,0.00020113
HGNC:15217,0.000548748
HGNC:15213,0.000218569
HGNC:14786,0.00014765
HGNC:14785,0.000320878
HGNC:14791,2.9065e-05
HGNC:14781,8.25447e-05
HGNC:15248,0.000355756
HGNC:15207,0.000481317
HGNC:15239,0.000325528
HGNC:28541,0.000133699
HGNC:25378,0.000462715
HGNC:2152,0.00138117
HGNC:1571,0.000189504
HGNC:9400,0.000209268
HGNC:11120,0.00811612
HGNC:581,8.25447e-05
HGNC:5171,0.000548748
HGNC:10064,5.34797e-05
HGNC:17160,6.97561e-05
HGNC:4022,0.000315065
HGNC:26532,0.00799986
HGNC:29030,0.00180552
HGNC:6040,0.000526658
HGNC:11543,5.81301e-06
HGNC:2073,0.00260423
HGNC:13681,0.000154626
HGNC:14053,0.000170902
HGNC:15143,0.00164392
HGNC:15301,0.000134862
HGNC:15131,6.27805e-05
HGNC:8161,0.00535262
HGNC:15130,8.25447e-05
HGNC:8244,0.000130211
HGNC:15146,0.000182528
HGNC:13007,0.00269724
HGNC:13006,0.000238333
HGNC:22939,0.00251006
HGNC:17886,2.55772e-05
HGNC:19265,5.11545e-05
HGNC:24473,0.00020578
HGNC:9250,0.000705699
HGNC:24376,0.000419699
HGNC:29970,0.000769642
HGNC:14783,0.000451089
HGNC:14784,7.90569e-05
HGNC:8162,0.000610366
HGNC:21464,0.000236008
HGNC:3275,3.4878e-05
HGNC:12406,0.000330179
HGNC:30338,0.000295301
HGNC:6641,3.4878e-05
HGNC:14568,0.00147185
HGNC:29005,0.000368545
HGNC:10329,5.11545e-05
HGNC:11350,0.00011626
HGNC:1170,0.000134862
HGNC:1169,0.00062548
HGNC:740,0.00315995
HGNC:1168,4.99919e-05
HGNC:1167,0.00043365
HGNC:30425,0.00145209
HGNC:19344,0.000155789
HGNC:28948,9.53333e-05
HGNC:9852,0.000213919
HGNC:12928,5.81301e-05
HGNC:12761,4.18537e-05
HGNC:17070,5.92927e-05
HGNC:2135,0.000289488
HGNC:259,8.83577e-05
HGNC:470,0.000410398
HGNC:21159,7.90569e-05
HGNC:14687,0.000239496
HGNC:7237,0.000316228
HGNC:16850,8.71951e-05
HGNC:30803,0.000216244
HGNC:30488,8.02195e-05
HGNC:2458,0.00219848
HGNC:20076,0.000186016
HGNC:2893,0.000215081
HGNC:24693,0.000192992
HGNC:14652,0.00166717
HGNC:11714,2.67398e-05
HGNC:701,8.37073e-05
HGNC:21445,8.83577e-05
HGNC:9606,1.86016e-05
HGNC:26222,7.55691e-05
HGNC:17271,2.55772e-05
HGNC:2231,3.60406e-05
HGNC:9530,8.02195e-05
HGNC:8779,0.0014114
HGNC:20580,0.000301114
HGNC:1437,0.000159276
HGNC:1438,0.000115098
HGNC:33116,0.00173925
HGNC:16421,2.09268e-05
HGNC:16990,1.7439e-05
HGNC:27049,0.000311577
HGNC:10386,1.51138e-05
HGNC:8971,0.000346455
HGNC:8044,0.000148813
HGNC:42400,0.000489455
HGNC:6257,2.67398e-05
HGNC:59,0.000415049
HGNC:12597,0.0011998
HGNC:8516,0.00400865
HGNC:7611,0.00011161
HGNC:6233,1.1626e-05
HGNC:17499,0.00258679
HGNC:12008,0.00077778
HGNC:25158,0.000790569
HGNC:17980,9.64959e-05
HGNC:17617,0.000170902
HGNC:10516,7.32439e-05
HGNC:10514,0.000277862
HGNC:10513,0.00023252
HGNC:17022,0.00587463
HGNC:4655,0.000105797
HGNC:6535,0.000195317
HGNC:6544,0.00019648
HGNC:28335,0.00238798
HGNC:15971,3.25528e-05
HGNC:30866,0.000468528
HGNC:26818,3.4878e-05
HGNC:26890,4.76667e-05
HGNC:26750,0.00582115
HGNC:9657,0.000167415
HGNC:17962,0.000280187
HGNC:17983,5.34797e-05
HGNC:18413,0.000435976
HGNC:2472,0.000175553
HGNC:24727,0.000323203
HGNC:15997,0.000206943
HGNC:33185,8.37073e-05
HGNC:16637,0.000187179
HGNC:30163,0.000239496
HGNC:11051,0.000544097
HGNC:7750,0.000216244
HGNC:27337,0.00382031
HGNC:16703,5.23171e-05
HGNC:3587,0.000461553
HGNC:4167,3.83658e-05
HGNC:25238,0.000361569
HGNC:44653,0.000119748
HGNC:23206,0.000244146
HGNC:14004,0.000501081
HGNC:14956,0.000542935
HGNC:28750,0.000197642
HGNC:33747,2.67398e-05
HGNC:964,0.000798707
HGNC:25079,0.00116028
HGNC:13299,0.000188341
HGNC:17789,6.04553e-05
HGNC:1033,0.000962634
HGNC:29441,0.000385984
HGNC:26606,0.000316228
HGNC:6222,1.1626e-05
HGNC:3964,5.11545e-05
HGNC:26798,5.92927e-05
HGNC:1180,1.51138e-05
HGNC:20625,0.00168228
HGNC:26979,6.97561e-05
HGNC:26317,0.000638268
HGNC:1171,0.000266236
HGNC:8620,1.51138e-05
HGNC:9934,8.25447e-05
HGNC:12796,1.62764e-05
HGNC:24460,3.72032e-05
HGNC:23261,0.000904504
HGNC:30799,0.000126724
HGNC:26154,0.000125561
HGNC:29899,0.000242984
HGNC:25655,8.13821e-05
HGNC:2485,0.000153463
HGNC:4915,0.000705699
HGNC:24836,0.000249959
HGNC:34444,0.00020578
HGNC:1689,0.000134862
HGNC:13582,2.55772e-05
HGNC:6642,0.000229032
HGNC:6743,8.02195e-05
HGNC:29830,0.00128119
HGNC:23842,0.000104634
HGNC:1516,0.00028135
HGNC:3320,6.97561e-05
HGNC:3246,4.88293e-05
HGNC:17581,0.00277745
HGNC:21350,0.000256935
HGNC:1681,0.000367382
HGNC:10940,6.85935e-05
HGNC:24554,0.000983561
HGNC:17166,8.83577e-05
HGNC:19016,2.20894e-05
HGNC:27046,8.02195e-05
HGNC:25014,0.00014765
HGNC:25878,0.000202293
HGNC:12036,2.79024e-05
HGNC:9831,0.000462715
HGNC:9832,0.000172065
HGNC:25142,0.00020578
HGNC:29317,2.55772e-05
HGNC:594,0.000197642
HGNC:25596,0.000148813
HGNC:18646,0.000218569
HGNC:30141,0.00206711
HGNC:38675,0.00417374
HGNC:34391,0.000429
HGNC:23989,0.00029065
HGNC:3513,0.000298789
HGNC:450,0.000109285
HGNC:6210,0.000170902
HGNC:20660,2.67398e-05
HGNC:16842,8.60325e-05
HGNC:13996,5.23171e-05
HGNC:14962,5.34797e-05
HGNC:1969,3.25528e-05
HGNC:20197,5.23171e-05
HGNC:2385,0.000115098
HGNC:6882,5.92927e-05
HGNC:37213,0.00322389
HGNC:8857,0.000153463
HGNC:16522,0.000616179
HGNC:24156,0.000161602
HGNC:18856,5.46423e-05
HGNC:2857,0.000439463
HGNC:6972,4.41789e-05
HGNC:1953,2.67398e-05
HGNC:25990,0.00017439
HGNC:26522,0.000381333
HGNC:29091,8.95203e-05
HGNC:673,0.000145325
HGNC:20041,0.000144163
HGNC:3535,8.02195e-05
HGNC:28959,6.85935e-05
HGNC:6696,0.000273211
HGNC:28720,0.000964959
HGNC:13504,0.000102309
HGNC:8572,0.000212756
HGNC:2718,0.00011626
HGNC:123,0.000123236
HGNC:7966,0.000353431
HGNC:6766,0.000495268
HGNC:7551,0.000263911
HGNC:11241,2.09268e-05
HGNC:20859,0.000175553
HGNC:9549,0.000127886
HGNC:9863,0.000279024
HGNC:2549,5.23171e-05
HGNC:26965,0.00370754
HGNC:23761,0.000304602
HGNC:7710,0.000430163
HGNC:34451,0.000508057
HGNC:14346,0.000739415
HGNC:17587,8.71951e-05
HGNC:26296,0.000559211
HGNC:19752,0.00011161
HGNC:18017,0.000284837
HGNC:9673,0.000374358
HGNC:8290,0.00019648
HGNC:14854,0.000151138
HGNC:14705,6.62683e-05
HGNC:14697,0.000798707
HGNC:31266,0.000359244
HGNC:42955,0.000320878
HGNC:37148,0.00023252
HGNC:3788,0.000224382
HGNC:15169,0.000136024
HGNC:15168,3.4878e-05
HGNC:31271,0.000291813
HGNC:15162,0.00164741
HGNC:19021,0.000295301
HGNC:15153,0.000478992
HGNC:15152,0.000153463
HGNC:15171,0.00196828
HGNC:15167,8.13821e-05
HGNC:15180,0.000166252
HGNC:15183,5.69675e-05
HGNC:14743,0.000213919
HGNC:15281,0.000184854
HGNC:15285,4.53415e-05
HGNC:8351,0.000319715
HGNC:15283,0.000159276
HGNC:19023,0.000605715
HGNC:15299,0.000267398
HGNC:8347,0.000539447
HGNC:19607,0.000241821
HGNC:8343,0.000496431
HGNC:15261,0.000199967
HGNC:15310,0.000166252
HGNC:15308,0.000155789
HGNC:15309,0.000105797
HGNC:15312,0.00166717
HGNC:15315,0.000570837
HGNC:19612,0.000106959
HGNC:15296,0.000957984
HGNC:15297,0.000458065
HGNC:14821,0.00037552
HGNC:14824,0.000391797
HGNC:14831,0.000144163
HGNC:14855,0.000995187
HGNC:19611,0.000161602
HGNC:15294,0.000101146
HGNC:14806,0.000340642
HGNC:14846,0.000448764
HGNC:15291,3.37154e-05
HGNC:15290,8.37073e-05
HGNC:8352,5.34797e-05
HGNC:15258,0.000363894
HGNC:15319,0.000248797
HGNC:15322,9.88211e-05
HGNC:15251,0.000284837
HGNC:32324,0.00266701
HGNC:339,0.000101146
HGNC:19081,0.00020113
HGNC:11327,6.97561e-05
HGNC:8534,9.53333e-05
HGNC:9363,0.000117423
HGNC:9362,0.000127886
HGNC:17466,9.41707e-05
HGNC:23053,0.000987049
HGNC:9225,0.00025926
HGNC:11814,9.41707e-05
HGNC:32394,0.000602228
HGNC:12490,9.64959e-05
HGNC:1228,0.000825447
HGNC:18328,8.13821e-06
HGNC:16999,0.000131374
HGNC:18472,4.76667e-05
HGNC:29600,2.55772e-05
HGNC:30739,0.000109285
HGNC:18251,0.00143
HGNC:37214,5.58049e-05
HGNC:2515,0.000112772
HGNC:14718,0.000396447
HGNC:14724,9.76585e-05
HGNC:15328,8.25447e-05
HGNC:15141,0.000225545
HGNC:15134,0.00143116
HGNC:15139,0.000669658
HGNC:15267,0.00020113
HGNC:8324,7.20813e-05
HGNC:8323,0.000133699
HGNC:15432,0.000660358
HGNC:19616,7.55691e-05
HGNC:14061,0.000192992
HGNC:14983,1.04634e-05
HGNC:2169,8.25447e-05
HGNC:13734,0.000256935
HGNC:24178,0.000191829
HGNC:30519,0.00116493
HGNC:24200,0.00152185
HGNC:24725,0.00768945
HGNC:29151,0.000189504
HGNC:29619,0.00054991
HGNC:15255,0.000215081
HGNC:15249,0.000159276
HGNC:8319,0.000234845
HGNC:15175,7.90569e-05
HGNC:15173,0.000117423
HGNC:15174,0.000146488
HGNC:15178,0.000516195
HGNC:8503,4.76667e-05
HGNC:26721,0.000335992
HGNC:15136,0.000153463
HGNC:11438,0.000280187
HGNC:14476,0.000470854
HGNC:4268,0.000437138
HGNC:11652,0.000583626
HGNC:26699,0.000188341
HGNC:7317,8.25447e-05
HGNC:7316,0.00260423
HGNC:13375,0.00637338
HGNC:14284,9.99837e-05
HGNC:13371,0.00011161
HGNC:14285,0.000429
HGNC:13378,0.000192992
HGNC:30706,0.000760341
HGNC:13374,0.000303439
HGNC:7315,0.000102309
HGNC:13370,0.00246472
HGNC:16674,0.000115098
HGNC:13380,6.74309e-05
HGNC:28573,0.000399935
HGNC:13368,0.00014765
HGNC:28359,0.000671984
HGNC:4502,0.000148813
HGNC:13187,0.000573163
HGNC:28771,0.000132537
HGNC:31092,0.000194154
HGNC:18068,0.00123585
HGNC:1691,0.000152301
HGNC:1685,0.00034878
HGNC:26097,0.000197642
HGNC:8885,4.99919e-05
HGNC:8886,1.39512e-05
HGNC:8887,7.78943e-05
HGNC:26487,0.000394122
HGNC:2717,3.60406e-05
HGNC:24552,0.000405748
HGNC:23014,0.000113935
HGNC:26944,0.000104634
HGNC:25018,0.000342967
HGNC:30098,4.99919e-05
HGNC:26034,0.000148813
HGNC:28869,0.00110215
HGNC:37215,0.000360406
HGNC:11514,6.97561e-05
HGNC:1165,3.4878e-05
HGNC:1181,0.00185319
HGNC:1164,5.92927e-05
HGNC:3650,3.72032e-05
HGNC:3574,0.000621992
HGNC:3575,5.23171e-05
HGNC:3576,4.41789e-05
HGNC:9780,0.000248797
HGNC:12703,0.000671984
HGNC:3976,7.44065e-05
HGNC:6058,0.000156951
HGNC:18395,0.000391797
HGNC:7051,3.83658e-05
HGNC:18396,3.60406e-05
HGNC:7050,1.51138e-05
HGNC:31748,7.55691e-05
HGNC:16448,0.000220894
HGNC:12523,9.99837e-05
HGNC:347,0.000430163
HGNC:3213,1.97642e-05
HGNC:26184,0.0029751
HGNC:7411,3.13902e-05
HGNC:26666,0.00324831
HGNC:10254,0.00120213
HGNC:923,0.000198805
HGNC:4138,0.00011161
HGNC:29352,8.83577e-05
HGNC:28351,0.000144163
HGNC:33113,0.000376683
HGNC:34399,4.18537e-05
HGNC:18402,5.11545e-05
HGNC:33724,0.000110447
HGNC:15832,0.00054526
HGNC:4405,1.62764e-05
HGNC:25451,7.78943e-05
HGNC:28432,0.000272049
HGNC:22918,9.76585e-05
HGNC:9194,0.000102309
HGNC:17305,9.18455e-05
HGNC:33744,0.000244146
HGNC:28464,0.000144163
HGNC:8071,0.000379008
HGNC:11440,0.000392959
HGNC:25529,0.000645244
HGNC:11026,0.00020113
HGNC:1950,1.27886e-05
HGNC:10970,0.000695236
HGNC:10972,0.000103472
HGNC:28542,0.000505732
HGNC:32935,0.00235311
HGNC:18057,0.00967982
HGNC:16261,0.00100798
HGNC:24978,0.000222057
HGNC:15788,0.000759179
HGNC:9869,0.000478992
HGNC:17824,0.000277862
HGNC:17825,0.000245309
HGNC:24526,0.000187179
HGNC:10469,0.000226707
HGNC:25115,2.20894e-05
HGNC:3332,0.000247634
HGNC:27455,8.83577e-05
HGNC:25845,0.000129049
HGNC:2294,2.67398e-05
HGNC:23077,3.02276e-05
HGNC:29598,0.000136024
HGNC:3760,3.4878e-05
HGNC:11387,0.000335992
HGNC:23151,0.000170902
HGNC:20316,0.000234845
HGNC:28189,0.00145209
HGNC:5271,0.000605715
HGNC:12681,0.000338317
HGNC:3718,0.00013835
HGNC:9057,5.58049e-05
HGNC:9056,0.000330179
HGNC:936,0.000120911
HGNC:24300,0.000739415
HGNC:6279,0.000224382
HGNC:19231,0.000104634
HGNC:3471,2.67398e-05
HGNC:26940,0.000149976
HGNC:9355,0.000238333
HGNC:26757,0.000581301
HGNC:10433,6.51057e-05
HGNC:18120,0.00533053
HGNC:17989,0.00011626
HGNC:8009,0.000124398
HGNC:9879,0.000325528
HGNC:9726,0.00462018
HGNC:12950,0.00054526
HGNC:6864,0.000299951
HGNC:7010,2.20894e-05
HGNC:29829,0.000620829
HGNC:3242,0.00054061
HGNC:29028,0.00224847
HGNC:9310,5.81301e-05
HGNC:18054,0.000547585
HGNC:27441,0.000445276
HGNC:25163,0.000253447
HGNC:693,3.83658e-05
HGNC:14978,0.00020113
HGNC:30179,0.000188341
HGNC:23536,0.00039761
HGNC:14626,0.00017439
HGNC:12868,0.000101146
HGNC:49389,2.79024e-05
HGNC:1172,0.000144163
HGNC:11863,0.000229032
HGNC:1177,0.000206943
HGNC:1176,0.000302276
HGNC:20738,0.000125561
HGNC:32681,0.000163927
HGNC:1476,0.000331341
HGNC:30073,0.000191829
HGNC:16263,9.53333e-05
HGNC:9964,2.3252e-05
HGNC:18334,0.000277862
HGNC:27442,0.000197642
HGNC:25462,0.000186016
HGNC:14372,0.000447602
HGNC:6716,0.000539447
HGNC:11328,0.000204618
HGNC:16708,2.67398e-05
HGNC:30682,0.00132188
HGNC:6282,0.000234845
HGNC:6850,0.000101146
HGNC:18760,0.000291813
HGNC:10885,0.000141837
HGNC:9955,0.000388309
HGNC:5275,8.83577e-05
HGNC:24116,0.000308089
HGNC:25104,0.000340642
HGNC:8525,2.3252e-05
HGNC:26423,0.000623154
HGNC:1874,6.04553e-05
HGNC:29814,0.000311577
HGNC:3219,5.46423e-05
HGNC:2546,0.00432371
HGNC:3705,0.000379008
HGNC:24926,8.13821e-06
HGNC:13718,0.000215081
HGNC:28801,5.11545e-05
HGNC:3019,0.000928919
HGNC:10538,3.37154e-05
HGNC:28147,4.06911e-05
HGNC:2478,3.02276e-05
HGNC:17116,0.000306927
HGNC:24144,0.000302276
HGNC:10769,0.00034878
HGNC:30032,5.46423e-05
HGNC:20716,0.00037552
HGNC:18370,0.000356919
HGNC:28744,5.81301e-06
HGNC:16688,0.000175553
HGNC:28497,0.000112772
HGNC:18219,7.78943e-05
HGNC:18749,0.000501081
HGNC:17262,0.000125561
HGNC:15685,7.90569e-05
HGNC:11004,0.000811496
HGNC:18983,3.37154e-05
HGNC:14042,0.000320878
HGNC:30010,4.41789e-05
HGNC:3008,0.000565024
HGNC:966,0.000224382
HGNC:27387,0.000318553
HGNC:2531,0.00043365
HGNC:25579,0.0020299
HGNC:1613,0.000494106
HGNC:14219,9.30081e-06
HGNC:38840,2.44146e-05
HGNC:9901,0.000103472
HGNC:28842,9.53333e-05
HGNC:11276,0.000270886
HGNC:26197,0.00048248
HGNC:13721,5.11545e-05
HGNC:8636,0.00013835
HGNC:28456,8.83577e-05
HGNC:34442,4.18537e-05
HGNC:18381,0.000120911
HGNC:670,0.00019648
HGNC:13606,0.000291813
HGNC:289,4.18537e-05
HGNC:27880,8.02195e-05
HGNC:30581,0.000558049
HGNC:14106,0.000195317
HGNC:17412,0.000160439
HGNC:9827,0.000159276
HGNC:9281,6.16179e-05
HGNC:24702,0.000570837
HGNC:29268,0.00122771
HGNC:10437,0.00103239
HGNC:9667,8.02195e-05
HGNC:2253,0.000451089
HGNC:23622,0.000415049
HGNC:1386,0.000516195
HGNC:26142,0.00621876
HGNC:358,2.67398e-05
HGNC:9003,0.00017439
HGNC:1385,0.00117423
HGNC:4638,0.000110447
HGNC:7716,0.000319715
HGNC:8055,0.000362732
HGNC:11593,0.000585951
HGNC:24104,0.000163927
HGNC:411,0.000588276
HGNC:13481,0.000463878
HGNC:410,0.000280187
HGNC:7715,7.44065e-05
HGNC:11647,0.000748715
HGNC:1937,9.76585e-05
HGNC:24283,0.000172065
HGNC:1174,0.000117423
HGNC:6697,0.000247634
HGNC:1173,8.83577e-05
HGNC:4114,0.000156951
HGNC:7446,0.000206943
HGNC:2328,0.000172065
HGNC:14479,0.000330179
HGNC:5542,0.00127421
HGNC:29626,0.000134862
HGNC:24828,0.000131374
HGNC:20820,0.000848699
HGNC:7563,0.000209268
HGNC:1582,6.97561e-06
HGNC:17589,0.000108122
HGNC:3675,2.44146e-05
HGNC:3682,5.11545e-05
HGNC:3681,0.000155789
HGNC:21625,0.000248797
HGNC:3573,9.30081e-06
HGNC:9245,7.20813e-05
HGNC:3338,0.000191829
HGNC:14295,0.000176715
HGNC:2860,0.000682447
HGNC:29832,0.000389471
HGNC:23602,0.000210431
HGNC:23603,3.72032e-05
HGNC:23604,6.04553e-05
HGNC:23605,0.000377845
HGNC:23606,6.74309e-05
HGNC:25561,0.000653382
HGNC:29966,0.000604553
HGNC:21070,0.000124398
HGNC:5987,0.000253447
HGNC:8059,0.000175553
HGNC:26068,3.02276e-05
HGNC:55526,0.00626293
HGNC:24531,5.58049e-05
HGNC:3795,0.00238566
HGNC:3791,0.00238915
HGNC:3793,0.000213919
HGNC:6080,0.00163113
HGNC:691,4.18537e-05
HGNC:30664,0.000481317
HGNC:8777,0.000213919
HGNC:16925,0.000188341
HGNC:10666,0.000162764
HGNC:25464,0.000384821
HGNC:29114,0.000103472
HGNC:8541,0.000153463
HGNC:8543,0.00025926
HGNC:21726,0.000151138
HGNC:13764,0.000125561
HGNC:28999,5.81301e-06
HGNC:19079,0.000176715
HGNC:9786,2.09268e-05
HGNC:16653,0.000110447
HGNC:24604,3.02276e-05
HGNC:25687,0.000615016
HGNC:30718,0.000277862
HGNC:12518,0.000432488
HGNC:12519,0.000104634
HGNC:24564,0.00109401
HGNC:30178,2.20894e-05
HGNC:30135,0.000156951
HGNC:20898,0.000145325
HGNC:6243,6.51057e-05
HGNC:37216,0.000252285
HGNC:20932,0.000104634
HGNC:24168,0.000262748
HGNC:26961,0.000118585
HGNC:18868,0.000548748
HGNC:28962,2.67398e-05
HGNC:7760,0.00735927
HGNC:19620,6.39431e-05
HGNC:10962,0.000241821
HGNC:44159,0.000219732
HGNC:711,7.67317e-05
HGNC:10420,5.81301e-06
HGNC:26597,0.0101158
HGNC:28804,0.000159276
HGNC:1546,8.25447e-05
HGNC:6868,0.000244146
HGNC:23248,0.000118585
HGNC:16940,0.000782431
HGNC:12640,0.00126026
HGNC:12776,6.62683e-05
HGNC:9440,0.00016974
HGNC:51239,5.81301e-05
HGNC:18071,4.06911e-05
HGNC:4161,5.81301e-05
HGNC:28850,4.53415e-05
HGNC:16066,6.51057e-05
HGNC:24141,0.000184854
HGNC:1482,0.000904504
HGNC:8136,8.48699e-05
HGNC:7606,0.00143698
HGNC:24849,0.00488758
HGNC:8590,9.53333e-05
HGNC:19940,0.000191829
HGNC:2080,8.83577e-05
HGNC:18118,0.00251471
HGNC:30205,4.30163e-05
HGNC:25048,0.000604553
HGNC:23295,0.000149976
HGNC:42956,9.41707e-05
HGNC:11800,0.000299951
HGNC:7706,7.67317e-05
HGNC:23161,0.000646406
HGNC:27452,5.81301e-05
HGNC:20061,0.000795219
HGNC:14458,0.000473179
HGNC:26274,0.000298789
HGNC:29945,0.000226707
HGNC:28512,3.60406e-05
HGNC:9344,0.000470854
HGNC:26351,0.000860325
HGNC:9770,4.88293e-05
HGNC:30097,5.69675e-05
HGNC:26752,0.00046039
HGNC:28108,0.000631293
HGNC:2901,0.000520845
HGNC:30883,0.00020113
HGNC:25382,7.55691e-05
HGNC:24905,2.79024e-05
HGNC:26762,0.000520845
HGNC:15585,0.00198805
HGNC:28535,0.00118702
HGNC:15514,0.000118585
HGNC:3188,5.92927e-05
HGNC:26938,4.88293e-05
HGNC:26281,0.00224847
HGNC:6985,0.000286
HGNC:14370,0.000123236
HGNC:4042,7.32439e-05
HGNC:26167,8.83577e-05
HGNC:9776,4.99919e-05
HGNC:2528,0.000322041
HGNC:4597,5.69675e-05
HGNC:12442,0.000903341
HGNC:7891,0.000405748
HGNC:34228,0.00330528
HGNC:13431,0.00413072
HGNC:37147,0.00547004
HGNC:43973,0.00020113
HGNC:38877,0.000115098
HGNC:14526,0.000539447
HGNC:14525,0.000318553
HGNC:23112,0.000183691
HGNC:7464,0.000155789
HGNC:19660,0.000488293
HGNC:26344,0.00127886
HGNC:24810,4.53415e-05
HGNC:29366,0.00212989
HGNC:28759,0.000770805
HGNC:30204,0.0010475
HGNC:2375,0.000284837
HGNC:34443,0.000308089
HGNC:30477,0.00162532
HGNC:8599,0.000144163
HGNC:32565,0.00237636
HGNC:4523,0.000165089
HGNC:7230,0.000506894
HGNC:25970,0.000454577
HGNC:4015,0.000623154
HGNC:18444,0.000202293
HGNC:17811,0.000170902
HGNC:26939,2.79024e-05
HGNC:25498,3.83658e-05
HGNC:37098,0.000162764
HGNC:29129,0.000346455
HGNC:23060,0.000252285
HGNC:28492,3.13902e-05
HGNC:30794,0.000222057
HGNC:7450,0.00137071
HGNC:16259,6.04553e-05
HGNC:26282,0.000170902
HGNC:6200,0.000120911
HGNC:2175,0.000176715
HGNC:26545,0.000104634
HGNC:8910,0.00017439
HGNC:12338,0.000309252
HGNC:19705,0.000333667
HGNC:29264,0.00031739
HGNC:28188,0.000156951
HGNC:16262,3.13902e-05
HGNC:591,5.46423e-05
HGNC:590,9.41707e-05
HGNC:30138,0.000115098
HGNC:7174,0.000140675
HGNC:7167,0.00305648
HGNC:14250,0.000640593
HGNC:7175,0.00361569
HGNC:7156,0.00656521
HGNC:7155,0.00419815
HGNC:7173,0.000470854
HGNC:7159,0.000342967
HGNC:28409,1.39512e-05
HGNC:2962,0.001573
HGNC:30620,0.000119748
HGNC:18961,0.000136024
HGNC:1505,0.00157184
HGNC:1506,0.0115353
HGNC:1499,0.000106959
HGNC:33701,0.000362732
HGNC:33827,3.95284e-05
HGNC:28861,6.51057e-05
HGNC:4574,0.000531309
HGNC:29383,4.88293e-05
HGNC:22934,0.000211593
HGNC:14235,0.00020578
HGNC:4684,0.000132537
HGNC:26508,0.000678959
HGNC:25189,0.00154859
HGNC:25334,5.69675e-05
HGNC:23615,0.000496431
HGNC:16521,9.41707e-05
HGNC:2556,4.18537e-05
HGNC:93,0.000283675
HGNC:7896,0.000130211
HGNC:795,0.00159974
HGNC:28519,0.00261469
HGNC:28496,0.000730114
HGNC:30578,0.00169042
HGNC:2735,0.000463878
HGNC:29362,0.000383658
HGNC:9944,0.000176715
HGNC:3638,6.39431e-05
HGNC:18357,0.000304602
HGNC:30527,0.000827772
HGNC:26978,3.25528e-05
HGNC:9211,1.97642e-05
HGNC:13862,0.000125561
HGNC:25061,0.000110447
HGNC:29471,0.000187179
HGNC:21680,6.97561e-05
HGNC:9303,0.00115795
HGNC:15672,0.000183691
HGNC:25110,0.000496431
HGNC:1163,0.000588276
HGNC:2389,0.000230195
HGNC:5247,3.02276e-05
HGNC:30531,4.65041e-05
HGNC:23695,0.000475504
HGNC:2896,0.000145325
HGNC:25210,0.000213919
HGNC:25569,0.000110447
HGNC:11818,0.000374358
HGNC:10683,2.9065e-05
HGNC:5986,1.7439e-05
HGNC:11734,2.20894e-05
HGNC:18503,0.000415049
HGNC:9689,7.32439e-05
HGNC:30053,0.000461553
HGNC:7656,0.000151138
HGNC:23700,0.000924268
HGNC:21027,0.0019834
HGNC:3023,1.62764e-05
HGNC:14908,0.00242984
HGNC:13194,0.00017439
HGNC:37218,6.51057e-05
HGNC:12625,0.00043365
HGNC:5298,0.000220894
HGNC:5297,0.000197642
HGNC:12930,0.000245309
HGNC:7861,0.000167415
HGNC:25937,0.000368545
HGNC:9904,4.06911e-05
HGNC:17851,7.90569e-05
HGNC:28527,0.000616179
HGNC:23117,0.000231358
HGNC:26331,0.00217872
HGNC:5951,0.00034878
HGNC:28199,0.000124398
HGNC:13051,0.000249959
HGNC:17288,0.000502244
HGNC:602,0.000560374
HGNC:610,0.00263562
HGNC:600,0.000645244
HGNC:29165,7.90569e-05
HGNC:8575,0.000212756
HGNC:24272,0.000212756
HGNC:11553,0.000104634
HGNC:8748,0.00200316
